"cell","tsbin","t","Method","Order.q","SC","qD","qD.LCL","qD.UCL","nT","nOcc","Sobs","Chat","GoodU","Mrate","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","occurrence_no","collection_no","reference_no","bin_midpoint","cell_lng","cell_lat","qD_raw","stage","bin_index","bin","abs_lat","hemisphere","abs_lat_bin_mid","lat_zone","qD_normalized","slope_filter_id","data_role"
2288,"188.55_2288",44.09524489,"Rarefaction",0,0.700000068,25.38807892,18.11502548,32.66113236,58,58,29,0.7806,0.775862069,0.551724138,13,8,5,1,2,0,0,0,0,0,58,6,2,188.55,37.31427608,39.23416111,25.38807892,"Pliensbachian",30,7,39.23416111,"Northern",39.740101,"temperate",46.7920437014301,"collection5","slope"
23,"265.59_23",20.42584306,"Rarefaction",0,0.70000008,10.24361411,4.199419834,16.28780838,31,31,13,0.7805,0.774193548,0.461538462,7,3,1,1,0,0,0,0,0,0,31,21,4,265.59,11.25,72.0740681,10.24361411,"Wordian",36,1,72.0740681,"Northern",80.405932,"polar",13.9110921866173,"collection5","slope"
2300,"402.045_2300",122.2545996,"Extrapolation",0,0.7,63.33975155,24.02713727,102.6523658,69,69,44,0.5682,0.565217391,0.318181818,30,7,5,0,2,0,0,0,0,0,69,14,5,402.045,50.87812214,2.680490704,63.33975155,"Emsian",19,18,2.680490704,"Northern",1.592369,"tropical",58.3648340116454,"collection5","slope"
2303,"18.215_2303",37.23358163,"Rarefaction",0,0.699999901,20.6330158,16.61026361,24.65576798,76,76,29,0.8442,0.842105263,0.586206897,12,6,4,2,1,2,1,1,0,0,76,17,1,18.215,49.37692919,10.6605099,20.6330158,"Burdigalian",22,15,10.6605099,"Northern",11.216828,"tropical",7.01170943500527,"collection5","slope"
2303,"12.725_2303",27.13000738,"Extrapolation",0,0.7,14.66,0,31.96730999,25,25,14,0.6865,0.68,0.428571429,8,2,3,1,0,0,0,0,0,0,25,13,1,12.725,49.37692919,10.6605099,14.66,"Serravallian",22,15,10.6605099,"Northern",11.216828,"tropical",5.50141328868151,"collection5","slope"
2308,"248.3_2308",4.792961881,"Rarefaction",0,0.666666667,2.59765396,1.158726755,4.036581166,6,6,3,0.7619,0.666666667,0.333333333,2,0,0,1,0,0,0,0,0,0,6,5,2,248.3,46.0255914,22.52878429,2.59765396,"Olenekian",25,12,22.52878429,"Northern",21.178301,"tropical",14.0660146123871,"collection5","slope"
2310,"286.7_2310",3.546902027,"Rarefaction",0,0.700001976,2.396918963,1.330687411,3.463150516,15,15,4,0.9417,0.933333333,0.75,1,1,0,0,0,2,0,0,0,0,15,14,3,286.7,44.4872843,27.08679608,2.396918963,"Artinskian",27,10,27.08679608,"Northern",28.1939,"tropical",3.54226579651565,"collection5","slope"
2310,"270.65_2310",78.29305324,"Rarefaction",0,0.700000012,41.79771902,32.63546473,50.95997331,160,160,60,0.8256,0.825,0.533333333,28,8,11,4,3,1,1,1,1,1,160,26,8,270.65,44.4872843,27.08679608,41.79771902,"Roadian",27,10,27.08679608,"Northern",28.1939,"tropical",36.5757867094816,"collection5","slope"
2311,"265.59_2311",81.81854951,"Rarefaction",0,0.700000057,43.86536555,35.29621968,52.43451141,142,142,58,0.8183,0.816901408,0.551724138,26,14,7,2,2,4,0,2,1,0,142,18,1,265.59,43.71588368,29.40901821,43.86536555,"Wordian",27,10,29.40901821,"Northern",28.1939,"tropical",59.5702978863693,"collection5","slope"
2311,"270.65_2311",71.13504865,"Rarefaction",0,0.700000069,38.92477495,34.72592802,43.12362188,306,306,69,0.9381,0.937908497,0.724637681,19,9,9,8,4,5,5,1,3,0,306,61,12,270.65,43.71588368,29.40901821,38.92477495,"Roadian",27,10,29.40901821,"Northern",28.1939,"tropical",34.0617693899644,"collection5","slope"
2311,"278.85_2311",31.22571951,"Extrapolation",0,0.7,16.00178571,0,34.60701278,28,28,15,0.6838,0.678571429,0.4,9,2,2,1,1,0,0,0,0,0,28,9,5,278.85,43.71588368,29.40901821,16.00178571,"Kungurian",27,10,29.40901821,"Northern",28.1939,"tropical",17.3441215212445,"collection5","slope"
2314,"129.185_2314",12.79013313,"Rarefaction",0,0.700000211,7.75458482,4.750691253,10.75847839,24,24,10,0.885,0.875,0.7,3,3,2,1,1,0,0,0,0,0,24,11,3,129.185,41.39335284,36.44632221,7.75458482,"Hauterivian",29,8,36.44632221,"Northern",35.709438,"temperate",29.0859857116648,"collection5","slope"
2315,"140.075_2315",35.65799101,"Rarefaction",0,0.702702703,16.59897025,7.38312092,25.81481958,37,37,17,0.7086,0.702702703,0.352941176,11,4,1,0,0,0,0,0,0,0,37,22,7,140.075,40.61662325,38.78640032,16.59897025,"Berriasian",30,7,38.78640032,"Northern",39.740101,"temperate",59.2479948041682,"collection5","slope"
2316,"18.215_2316",30.07513707,"Extrapolation",0,0.7,15.5,3.280409056,27.71959094,20,20,12,0.6103,0.6,0.333333333,8,2,1,0,1,0,0,0,0,0,20,8,1,18.215,39.83878268,41.10931686,15.5,"Burdigalian",30,7,41.10931686,"Northern",39.740101,"temperate",5.26735874658622,"collection5","slope"
2319,"270.65_2319",3.000006672,"Rarefaction",0,0.700000445,2.250002335,0.263165027,4.236839644,6,6,3,0.881,0.833333333,0.666666667,1,1,1,0,0,0,0,0,0,0,6,6,3,270.65,37.50036425,47.89717496,2.250002335,"Roadian",32,5,47.89717496,"Northern",48.647908,"temperate",1.96890183077735,"collection5","slope"
2322,"265.59_2322",40.00544817,"Rarefaction",0,0.700000106,23.88838385,18.28195069,29.494817,48,48,26,0.7802,0.770833333,0.576923077,11,11,2,1,1,0,0,0,0,0,48,22,3,265.59,33.23496228,55.10880573,23.88838385,"Wordian",33,4,55.10880573,"Northern",53.750124,"temperate",32.441041448666,"collection5","slope"
2322,"261.895_2322",13.51850691,"Rarefaction",0,0.700000015,8.27201963,6.148364049,10.39567521,31,31,11,0.9413,0.935483871,0.818181818,2,3,3,1,2,0,0,0,0,0,31,17,2,261.895,33.23496228,55.10880573,8.27201963,"Capitanian",33,4,55.10880573,"Northern",53.750124,"temperate",8.24348449516757,"collection5","slope"
2323,"278.85_2323",7.777414201,"Extrapolation",0,0.7,5.278571429,0.924952467,9.63219039,7,7,5,0.6494,0.571428571,0.4,3,2,0,0,0,0,0,0,0,0,7,7,4,278.85,31.15937131,57.55545903,5.278571429,"Kungurian",34,3,57.55545903,"Northern",59.588323,"temperate",5.72137297563806,"collection5","slope"
2335,"18.215_2335",4.022340264,"Rarefaction",0,0.75,2.005585066,1.247402504,2.763767628,8,8,3,0.8056,0.75,0.333333333,2,0,0,0,0,1,0,0,0,0,8,8,1,18.215,48.96123428,22.05395868,2.005585066,"Burdigalian",25,12,22.05395868,"Northern",21.178301,"tropical",0.681557163833406,"collection5","slope"
2337,"270.65_2337",98.7863703,"Rarefaction",0,0.70000001,49.78772228,41.71891629,57.85652828,170,170,67,0.807,0.805882353,0.507462687,33,16,7,2,3,0,4,0,0,0,170,49,18,270.65,47.43678285,26.50456008,49.78772228,"Roadian",27,10,26.50456008,"Northern",28.1939,"tropical",43.5675714742432,"collection5","slope"
2338,"270.65_2338",84.86152817,"Extrapolation",0,0.7,44.76938776,26.33045719,63.20831832,70,70,40,0.66,0.657142857,0.4,24,7,5,3,1,0,0,0,0,0,70,27,12,270.65,46.68926654,28.80907528,44.76938776,"Roadian",27,10,28.80907528,"Northern",28.1939,"tropical",39.1761946875692,"collection5","slope"
2339,"30.6_2339",19.41041015,"Extrapolation",0,0.7,11.12631579,0.117541875,22.1350897,19,19,11,0.6955,0.684210526,0.454545455,6,2,3,0,0,0,0,0,0,0,19,7,1,30.6,45.955218,31.1496413,11.12631579,"Rupelian",28,9,31.1496413,"Northern",31.874494,"temperate",7.84760215788856,"collection5","slope"
2344,"179.45_2344",7.999922841,"Rarefaction",0,1,1,1,1,8,8,1,1,1,1,0,0,0,0,0,0,0,1,0,0,8,8,1,179.45,42.60099597,42.90541108,1,"Toarcian",31,6,42.90541108,"Northern",44.024286,"temperate",2.19985526276684,"collection5","slope"
2344,"158.15_2344",3.098388897,"Rarefaction",0,0.699999239,1.966277836,0.373583358,3.558972314,12,12,4,0.8472,0.833333333,0.5,2,1,0,0,0,0,0,1,0,0,12,11,2,158.15,42.60099597,42.90541108,1.966277836,"Oxfordian",31,6,42.90541108,"Northern",44.024286,"temperate",2.03141903281771,"collection5","slope"
2344,"6.2895_2344",6.572926163,"Rarefaction",0,0.70000086,4.067820694,0.412354002,7.723287385,15,15,6,0.8133,0.8,0.5,3,0,1,1,1,0,0,0,0,0,15,5,1,6.2895,42.60099597,42.90541108,4.067820694,"Messinian",31,6,42.90541108,"Northern",44.024286,"temperate",3.4312082900398,"collection5","slope"
2347,"146.15_2347",1.192188075,"Rarefaction",0,0.700004695,1.068333538,0.619779426,1.51688765,10,10,2,1,1,1,0,1,0,0,0,0,0,1,0,0,10,10,2,146.15,40.20210108,49.97924528,1.068333538,"Tithonian",32,5,49.97924528,"Northern",48.647908,"temperate",1.95115224340394,"collection5","slope"
2350,"265.59_2350",15.23864805,"Rarefaction",0,0.705882353,8.465160781,2.178506074,14.75181549,17,17,9,0.7264,0.705882353,0.444444444,5,3,0,0,0,1,0,0,0,0,17,9,1,265.59,35.4803235,57.53467123,8.465160781,"Wordian",34,3,57.53467123,"Northern",59.588323,"temperate",11.4959066921575,"collection5","slope"
4496,"0.00585_4496",58.86070455,"Rarefaction",0,0.699999942,34.51603254,31.50486015,37.52720494,200,200,51,0.9553,0.955,0.823529412,9,7,7,6,7,8,7,0,0,0,200,7,2,0.00585,-49.62518567,-30.51444066,34.51603254,"Holocene",9,28,30.51444066,"Southern",31.874494,"temperate",40.411785766201,"collection5","slope"
2355,"244.082_2355",5.599983178,"Rarefaction",0,0.699999399,3.335708879,1.024780771,5.646636986,8,8,4,0.7812,0.75,0.5,2,1,0,1,0,0,0,0,0,0,8,5,1,244.082,55.09394252,2.703756803,3.335708879,"Anisian",19,18,2.703756803,"Northern",1.592369,"tropical",3.32788618666321,"collection5","slope"
2357,"239.232_2357",1.684024695,"Rarefaction",0,0.699998255,1.331648337,1.060852361,1.602444313,12,12,2,1,1,1,0,0,0,1,0,0,0,1,0,0,12,9,1,239.232,54.19954137,8.054916796,1.331648337,"Ladinian",21,16,8.054916796,"Northern",7.986719,"tropical",1.47225648075696,"collection5","slope"
2365,"270.65_2365",18.14816551,"Rarefaction",0,0.700000102,9.037354328,5.435429446,12.63927921,30,30,12,0.8088,0.8,0.5,6,4,0,0,0,0,1,0,1,0,30,20,7,270.65,49.6826219,28.18190449,9.037354328,"Roadian",27,10,28.18190449,"Northern",28.1939,"tropical",7.90828667374821,"collection5","slope"
2366,"30.6_2366",7.617148996,"Rarefaction",0,0.699999217,4.757227431,2.512105438,7.002349425,19,19,7,0.8504,0.842105263,0.571428571,3,0,1,2,1,0,0,0,0,0,19,10,2,30.6,48.95973015,30.49101662,4.757227431,"Rupelian",28,9,30.49101662,"Northern",31.874494,"temperate",3.35536299325927,"collection5","slope"
2369,"172.8_2369",10.88248374,"Rarefaction",0,0.700000218,5.755476171,4.281376263,7.229576078,55,55,11,0.9656,0.963636364,0.818181818,2,3,0,3,1,0,1,0,0,0,55,32,1,172.8,47.05581685,37.62370647,5.755476171,"Aalenian",29,8,37.62370647,"Northern",35.709438,"temperate",7.53676903423133,"collection5","slope"
2369,"169.55_2369",12.27271761,"Rarefaction",0,0.700000666,7.418284523,5.923447303,8.913121742,55,55,12,0.9461,0.945454545,0.75,3,1,0,0,4,2,0,1,0,1,55,26,1,169.55,47.05581685,37.62370647,7.418284523,"Bajocian",29,8,37.62370647,"Northern",35.709438,"temperate",12.3764314241274,"collection5","slope"
239,"1.29585_239",121.6525859,"Rarefaction",0,0.699999951,63.71794303,46.60831229,80.82757377,144,144,70,0.7376,0.736111111,0.457142857,38,15,11,1,2,0,1,0,0,1,144,12,2,1.29585,-53.27686405,69.13842977,63.71794303,"Pleistocene",35,2,69.13842977,"Northern",66.77291,"polar",24.9328079555023,"collection5","slope"
2395,"117.3_2395",6.47711446,"Rarefaction",0,0.699999414,4.105016139,2.194826314,6.015205963,17,17,6,0.8893,0.882352941,0.666666667,2,1,0,2,1,0,0,0,0,0,17,6,2,117.3,50.69052452,34.5127684,4.105016139,"Aptian",29,8,34.5127684,"Northern",35.709438,"temperate",3.26896767576483,"collection5","slope"
2395,"12.725_2395",29.23002833,"Rarefaction",0,0.70000005,16.39798799,6.023553123,26.77242286,43,43,20,0.7707,0.76744186,0.5,10,3,3,3,0,1,0,0,0,0,43,7,1,12.725,50.69052452,34.5127684,16.39798799,"Serravallian",29,8,34.5127684,"Northern",35.709438,"temperate",6.15362271731418,"collection5","slope"
24,"152_24",23.24923594,"Rarefaction",0,0.700000266,13.68005011,2.764174284,24.59592594,33,33,16,0.8289,0.818181818,0.625,6,6,3,0,0,1,0,0,0,0,33,6,3,152,11.25,69.72906509,13.68005011,"Kimmeridgian",35,2,69.72906509,"Northern",66.77291,"polar",20.0248453347579,"collection5","slope"
24,"146.15_24",50.594274,"Rarefaction",0,0.699999937,27.38487345,19.59959523,35.17015168,68,68,32,0.7677,0.764705882,0.5,16,7,5,2,1,0,0,0,0,1,68,12,2,146.15,11.25,69.72906509,27.38487345,"Tithonian",35,2,69.72906509,"Northern",66.77291,"polar",50.0143965968993,"collection5","slope"
240,"169.55_240",5.564974942,"Rarefaction",0,0.666666667,2.854991647,0.347308043,5.362675251,9,9,4,0.7037,0.666666667,0.25,3,0,0,0,0,1,0,0,0,0,9,6,1,169.55,-47.01721368,67.89509959,2.854991647,"Bajocian",35,2,67.89509959,"Northern",66.77291,"polar",4.76317782446856,"collection5","slope"
2400,"166.75_2400",29.45002937,"Rarefaction",0,0.700000355,17.25730736,10.74480974,23.76980498,32,32,18,0.7303,0.71875,0.5,9,6,1,2,0,0,0,0,0,0,32,8,1,166.75,48.09913051,46.77736822,17.25730736,"Bathonian",32,5,46.77736822,"Northern",48.647908,"temperate",26.4866173776384,"collection5","slope"
2401,"140.075_2401",4.999921971,"Rarefaction",0,1,1,1,1,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,5,5,1,140.075,47.27686736,49.35056115,1,"Berriasian",32,5,49.35056115,"Northern",48.647908,"temperate",3.56937773318608,"collection5","slope"
2409,"52.035_2409",20.98857767,"Extrapolation",0,0.7,13.02222222,4.682110604,21.36233384,18,18,12,0.6356,0.611111111,0.416666667,7,4,1,0,0,0,0,0,0,0,18,5,4,52.035,59.83659213,-1.51e-09,13.02222222,"Ypresian",18,19,1.51e-09,"Southern",1.592369,"tropical",9.74715734942599,"collection5","slope"
2411,"239.232_2411",7.135509441,"Rarefaction",0,0.700000509,4.432705917,3.695667483,5.169744351,64,64,9,0.9539,0.953125,0.666666667,3,0,1,0,0,0,1,0,1,0,64,18,1,239.232,58.85404307,5.423991196,4.432705917,"Ladinian",20,17,5.423991196,"Northern",4.782054,"tropical",4.90075332373054,"collection5","slope"
2421,"216.5_2421",24.36702206,"Rarefaction",0,0.699999593,15.59298316,11.14913858,20.03682774,30,30,17,0.8188,0.8,0.647058824,6,9,2,0,0,0,0,0,0,0,30,9,3,216.5,54.44043439,31.47363566,15.59298316,"Norian",28,9,31.47363566,"Northern",31.874494,"temperate",18.2788624311162,"collection5","slope"
2422,"123.585_2422",3.339226374,"Rarefaction",0,0.700000101,2.3305919,1.37258775,3.28859605,8,8,3,1,1,1,0,2,0,1,0,0,0,0,0,0,8,5,1,123.585,53.73320217,33.72210228,2.3305919,"Barremian",28,9,33.72210228,"Northern",31.874494,"temperate",14.9205627400768,"collection5","slope"
2427,"146.15_2427",4.667085743,"Rarefaction",0,0.700001085,2.937709488,0.8915208,4.983898177,10,10,4,0.9308,0.9,0.75,1,2,0,0,1,0,0,0,0,0,10,9,1,146.15,51.43515411,46.24219511,2.937709488,"Tithonian",32,5,46.24219511,"Northern",48.647908,"temperate",5.3652892604222,"collection5","slope"
2428,"129.185_2428",8.128120335,"Rarefaction",0,0.70000031,5.094198458,2.961154431,7.227242485,19,19,7,0.9003,0.894736842,0.714285714,2,1,2,1,1,0,0,0,0,0,19,7,5,129.185,50.79989374,48.81386689,5.094198458,"Hauterivian",32,5,48.81386689,"Northern",48.647908,"temperate",19.1073780223056,"collection5","slope"
2428,"146.15_2428",3.370825325,"Rarefaction",0,0.699998509,2.418151902,1.377539215,3.458764589,8,8,3,1,1,1,0,1,2,0,0,0,0,0,0,0,8,8,1,146.15,50.79989374,48.81386689,2.418151902,"Tithonian",32,5,48.81386689,"Northern",48.647908,"temperate",4.41639463768179,"collection5","slope"
2463,"52.035_2463",43.06257158,"Rarefaction",0,0.700000104,24.90291593,17.95504584,31.85078602,69,69,31,0.8141,0.811594203,0.580645161,13,6,6,5,0,1,0,0,0,0,69,10,3,52.035,63.4438783,-2.737148646,24.90291593,"Ypresian",18,19,2.737148646,"Southern",1.592369,"tropical",18.6398785037195,"collection5","slope"
2466,"52.035_2466",100.4691297,"Rarefaction",0,0.700000006,47.50735232,33.87895043,61.1357542,109,109,50,0.7176,0.71559633,0.38,31,12,2,1,1,0,0,1,0,0,109,30,4,52.035,63.07176557,5.447282134,47.50735232,"Ypresian",20,17,5.447282134,"Northern",4.782054,"tropical",35.5593408325094,"collection5","slope"
2467,"44.55_2467",60.11585933,"Rarefaction",0,0.700000165,36.90608334,32.15480164,41.65736503,84,84,42,0.8756,0.869047619,0.738095238,11,24,3,4,0,0,0,0,0,0,84,12,6,44.55,62.76129461,8.131051737,36.90608334,"Lutetian",21,16,8.131051737,"Northern",7.986719,"tropical",12.6987286643483,"collection5","slope"
25,"140.075_25",8.99995402,"Rarefaction",0,1,1,1,1,9,9,1,1,1,1,0,0,0,0,0,0,0,0,1,0,9,9,1,140.075,11.25,67.40049911,1,"Berriasian",35,2,67.40049911,"Northern",66.77291,"polar",3.56937773318608,"collection5","slope"
25,"239.232_25",7.777414201,"Extrapolation",0,0.7,5.278571429,0.733141871,9.824000986,7,7,5,0.6494,0.571428571,0.4,3,2,0,0,0,0,0,0,0,0,7,6,4,239.232,11.25,67.40049911,5.278571429,"Ladinian",35,2,67.40049911,"Northern",66.77291,"polar",5.8359333913874,"collection5","slope"
2500,"9.438_2500",138.7548905,"Extrapolation",0,0.7,79.63411765,51.80551651,107.4627188,85,85,59,0.5218,0.517647059,0.305084746,41,15,1,0,1,1,0,0,0,0,85,13,3,9.438,63.29604043,22.58450618,79.63411765,"Tortonian",25,12,22.58450618,"Northern",21.178301,"tropical",52.4610847599379,"collection5","slope"
2501,"4.4665_2501",127.6070439,"Rarefaction",0,0.700000055,75.98103676,66.15978661,85.80228691,146,146,81,0.7563,0.753424658,0.555555556,36,31,8,6,0,0,0,0,0,0,146,7,4,4.4665,62.97207157,25.18163466,75.98103676,"Zanclean",26,11,25.18163466,"Northern",24.63659,"tropical",35.5952459212868,"collection5","slope"
2504,"69.1_2504",2.2009344,"Rarefaction",0,0.699997348,1.649005804,1.258172367,2.039839241,18,18,3,1,0.944444444,0.666666667,1,0,0,0,0,0,0,1,1,0,18,16,1,69.1,61.88138954,33.02255689,1.649005804,"Maastrichtian",28,9,33.02255689,"Northern",31.874494,"temperate",1.10471235443525,"collection5","slope"
2516,"250.901_2516",6.525664633,"Rarefaction",0,0.875,1.815708079,1.198779072,2.432637086,8,8,2,1,0.875,0.5,1,0,0,0,0,0,1,0,0,0,8,7,1,250.901,67.04186401,-8.134493949,1.815708079,"Induan",16,21,8.134493949,"Southern",7.986719,"tropical",7.56537678739981,"collection5","slope"
2517,"248.3_2517",7.720940654,"Rarefaction",0,0.69999894,5.01959483,2.119466891,7.919722769,12,12,6,0.859,0.833333333,0.666666667,2,2,2,0,0,0,0,0,0,0,12,12,1,248.3,67.28897388,-5.45572464,5.01959483,"Olenekian",17,20,5.45572464,"Southern",4.782054,"tropical",27.1805618894069,"collection5","slope"
2522,"52.035_2522",17.38450265,"Rarefaction",0,0.699999594,10.21091322,8.483735063,11.93809139,83,83,17,0.9521,0.951807229,0.764705882,4,1,1,3,0,4,1,1,0,1,83,29,1,52.035,67.04186401,8.134493947,10.21091322,"Ypresian",21,16,8.134493947,"Northern",7.986719,"tropical",7.64288737784064,"collection5","slope"
2524,"44.55_2524",45.17068685,"Rarefaction",0,0.699999951,24.49714582,17.88901344,31.1052782,137,137,42,0.8617,0.861313869,0.547619048,19,4,7,1,2,4,0,1,1,1,137,65,4,44.55,66.58008621,13.43724001,24.49714582,"Lutetian",23,14,13.43724001,"Northern",14.483604,"tropical",8.42903336431785,"collection5","slope"
2525,"25.17_2525",54.16760207,"Extrapolation",0,0.7,29.7372093,14.6425609,44.83185771,43,43,26,0.6344,0.627906977,0.384615385,16,6,1,3,0,0,0,0,0,0,43,10,3,25.17,66.33492404,16.07518153,29.7372093,"Chattian",23,14,16.07518153,"Northern",14.483604,"tropical",21.5209461097417,"collection5","slope"
2525,"39.37_2525",64.67595431,"Rarefaction",0,0.699999974,35.81908054,26.6451753,44.99298578,76,76,39,0.74,0.736842105,0.487179487,20,9,6,1,2,1,0,0,0,0,76,20,2,39.37,66.33492404,16.07518153,35.81908054,"Bartonian",23,14,16.07518153,"Northern",14.483604,"tropical",22.5271967145166,"collection5","slope"
2527,"301.3_2527",38.80471346,"Extrapolation",0,0.7,21.18645833,7.074823849,35.29809282,32,32,19,0.6622,0.65625,0.421052632,11,3,5,0,0,0,0,0,0,0,32,5,1,301.3,65.78354439,21.3075945,21.18645833,"Gzhelian",25,12,21.3075945,"Northern",21.178301,"tropical",20.8055345417372,"collection5","slope"
2532,"385.13_2532",22.49998107,"Rarefaction",0,0.699999748,13.27289273,6.928455996,19.61732946,25,25,14,0.7327,0.72,0.5,7,4,2,1,0,0,0,0,0,0,25,5,1,385.13,64.12909686,34.49732323,13.27289273,"Givetian",29,8,34.49732323,"Northern",35.709438,"temperate",8.4604404017546,"collection5","slope"
2552,"44.55_2552",34.38802961,"Rarefaction",0,0.699999957,16.55959755,7.802071562,25.31712354,55,55,22,0.7656,0.763636364,0.409090909,13,3,3,1,0,0,0,0,0,1,55,24,4,44.55,68.68184859,14.730965,16.55959755,"Lutetian",23,14,14.730965,"Northern",14.483604,"tropical",5.69786379500051,"collection5","slope"
2553,"18.215_2553",198.250284,"Rarefaction",0,0.700000033,109.7017887,82.02738883,137.3761886,258,258,126,0.7486,0.748062016,0.484126984,65,17,26,12,4,1,1,0,0,0,258,22,12,18.215,68.45898967,17.36381165,109.7017887,"Burdigalian",24,13,17.36381165,"Northern",17.79942,"tropical",37.2799145951676,"collection5","slope"
2554,"18.215_2554",37.04012775,"Extrapolation",0,0.7,22.69285714,15.33339929,30.05231499,32,32,21,0.6386,0.625,0.428571429,12,7,2,0,0,0,0,0,0,0,32,6,3,18.215,68.2210961,19.98996377,22.69285714,"Burdigalian",25,12,19.98996377,"Northern",21.178301,"tropical",7.71170448654261,"collection5","slope"
2559,"441.8_2559",12.29963607,"Rarefaction",0,0.700000577,7.887533599,3.518402499,12.2566647,17,17,9,0.8487,0.823529412,0.666666667,3,4,2,0,0,0,0,0,0,0,17,6,1,441.8,66.87864947,33.22344509,7.887533599,"Rhuddanian",28,9,33.22344509,"Northern",31.874494,"temperate",18.715531397326,"collection5","slope"
1190,"0.00585_1190",49.16977255,"Extrapolation",0,0.7,31.02441472,23.87663351,38.17219592,46,46,30,0.6643,0.652173913,0.466666667,16,13,0,1,0,0,0,0,0,0,46,8,1,0.00585,-78.75,-8.417314657,31.02441472,"Holocene",16,21,8.417314657,"Southern",7.986719,"tropical",36.3237576547497,"collection5","slope"
2583,"296.21_2583",30.79819478,"Rarefaction",0,0.699999532,19.08981774,16.44356958,21.7360659,55,55,23,0.9514,0.945454545,0.869565217,3,10,8,2,0,0,0,0,0,0,55,7,2,296.21,70.22025895,23.90266015,19.08981774,"Asselian",26,11,23.90266015,"Northern",24.63659,"tropical",32.9133886169622,"collection5","slope"
