"cell","tsbin","t","Method","Order.q","SC","qD","qD.LCL","qD.UCL","nT","nOcc","Sobs","Chat","GoodU","Mrate","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","occurrence_no","collection_no","reference_no","bin_midpoint","cell_lng","cell_lat","qD_raw","stage","bin_index","bin","abs_lat","hemisphere","abs_lat_bin_mid","lat_zone","qD_normalized","slope_filter_id","data_role","qc_name"
612,"286.7_612",32.6078079769708,"Extrapolation",0,0.7,19.0541666666667,0,39.6876027580409,24,24,16,0.5973,0.583333333333333,0.375,10,4,2,0,0,0,0,0,0,0,24,7,5,286.7,64.58952795359,-31.8079668168715,19.0541666666667,"Artinskian",3,10,31.8079668168715,"Southern",35.905157,"temperate",25.5780297669712,"occurrence5","QC","occurrence5_k1_tropical_temperate"
613,"365.505_613",30.1982580249529,"Rarefaction",0,0.699999998875025,16.911943696973,9.9690720302047,23.8548153637413,38,38,19,0.7714,0.763157894736842,0.526315789473684,9,6,2,1,0,0,1,0,0,0,38,19,5,365.505,65.5067348907351,-23.9200970592946,16.911943696973,"Famennian",4,9,23.9200970592946,"Southern",24.73561,"tropical",19.6669560788628,"occurrence5","QC","occurrence5_k1_tropical_temperate"
613,"352.78_613",4.89999126491207,"Rarefaction",0,0.699998752130296,3.52856768496232,0.19013802041022,6.86699734951441,7,7,4,0.9286,0.857142857142857,0.75,1,3,0,0,0,0,0,0,0,0,7,2,1,352.78,65.5067348907351,-23.9200970592946,3.52856768496232,"Tournaisian",4,9,23.9200970592946,"Southern",24.73561,"tropical",3.13065873877225,"occurrence5","QC","occurrence5_k1_tropical_temperate"
615,"463.8_615",49.4676509548035,"Rarefaction",0,0.700000045904922,28.0929182926229,13.2105523671972,42.9752842180485,77,77,35,0.7802,0.779220779220779,0.514285714285714,17,3,9,5,0,0,1,0,0,0,77,15,7,463.8,101.249999993657,-82.9884517580278,28.0929182926229,"Darriwilian",1,12,82.9884517580278,"Southern",73.221345,"polar",24.1001424569007,"occurrence5","QC","occurrence5_k1_tropical_temperate"
615,"449_615",61.1263117698627,"Rarefaction",0,0.700000090256752,34.8912719469476,28.2713282334535,41.5112156604417,86,86,41,0.8058,0.802325581395349,0.585365853658537,17,13,5,4,1,0,1,0,0,0,86,17,9,449,101.249999993657,-82.9884517580278,34.8912719469476,"Katian",1,12,82.9884517580278,"Southern",73.221345,"polar",25.9315117996422,"occurrence5","QC","occurrence5_k1_tropical_temperate"
615,"474.2_615",18.5921803972052,"Rarefaction",0,0.7,12.562629186427,3.81786562047516,21.3073927523788,20,20,13,0.7328,0.7,0.538461538461538,6,7,0,0,0,0,0,0,0,0,20,2,2,474.2,101.249999993657,-82.9884517580278,12.562629186427,"Floian",1,12,82.9884517580278,"Southern",73.221345,"polar",14.13284742186,"occurrence5","QC","occurrence5_k1_tropical_temperate"
615,"455.5_615",69.6311988272151,"Extrapolation",0,0.7,37.7671875,28.3661924960389,47.1681825039611,64,64,36,0.6763,0.671875,0.416666666666667,21,9,2,2,1,1,0,0,0,0,64,10,4,455.5,101.249999993657,-82.9884517580278,37.7671875,"Sandbian",1,12,82.9884517580278,"Southern",73.221345,"polar",30.9074913105321,"occurrence5","QC","occurrence5_k1_tropical_temperate"
616,"216.5_616",13.4910236882067,"Rarefaction",0,0.700000538720769,7.357613687908,5.97539482019376,8.73983255562224,192,192,25,0.9376,0.9375,0.52,12,0,3,1,1,2,0,0,0,1,192,171,13,216.5,86.5232281020816,-75.488013877991,7.357613687908,"Norian",1,12,75.488013877991,"Southern",73.221345,"polar",7.49574214467889,"occurrence5","QC","occurrence5_k1_tropical_temperate"
616,"455.5_616",92.202075651834,"Rarefaction",0,0.699999975022709,47.1514111483471,35.1978214734336,59.1050008232607,197,197,72,0.8025,0.802030456852792,0.458333333333333,39,9,6,7,2,0,3,2,1,0,197,31,15,455.5,86.5232281020816,-75.488013877991,47.1514111483471,"Sandbian",1,12,75.488013877991,"Southern",73.221345,"polar",38.5872480005789,"occurrence5","QC","occurrence5_k1_tropical_temperate"
616,"463.8_616",83.058857809204,"Rarefaction",0,0.700000057532969,44.7406123407099,40.7493613328402,48.7318633485796,495,495,91,0.9577,0.957575757575758,0.769230769230769,21,20,9,2,11,6,1,3,1,3,495,78,23,463.8,86.5232281020816,-75.488013877991,44.7406123407099,"Darriwilian",1,12,75.488013877991,"Southern",73.221345,"polar",38.3817416114873,"occurrence5","QC","occurrence5_k1_tropical_temperate"
616,"449_616",159.877379038178,"Extrapolation",0,0.7,86.4248120300753,66.7489414719378,106.100682588213,152,152,84,0.686,0.684210526315789,0.428571428571429,48,21,6,6,0,1,2,0,0,0,152,30,9,449,86.5232281020816,-75.488013877991,86.4248120300753,"Katian",1,12,75.488013877991,"Southern",73.221345,"polar",64.2317091892608,"occurrence5","QC","occurrence5_k1_tropical_temperate"
617,"203.55_617",5.8682864969611,"Rarefaction",0,0.700000012093819,3.52845250329808,2.96197700291068,4.09492800368548,229,229,23,0.9565,0.956331877729258,0.565217391304348,10,4,2,2,2,0,0,0,0,0,229,161,8,203.55,80.5769024953112,-67.5278428576295,3.52845250329808,"Rhaetian",1,12,67.5278428576295,"Southern",73.221345,"polar",6.74299460947445,"occurrence5","QC","occurrence5_k1_tropical_temperate"
617,"463.8_617",78.4330096191169,"Rarefaction",0,0.699999940940051,41.5691205301225,35.5659731268514,47.5722679333935,284,284,77,0.8876,0.887323943661972,0.584415584415584,32,12,7,6,3,2,4,2,3,2,284,73,28,463.8,80.5769024953112,-67.5278428576295,41.5691205301225,"Darriwilian",1,12,67.5278428576295,"Southern",73.221345,"polar",35.6610059570458,"occurrence5","QC","occurrence5_k1_tropical_temperate"
617,"291.81_617",6.15748479327633,"Rarefaction",0,0.699999333550712,3.88572130213378,3.16887510524548,4.60256749902208,40,40,6,1,1,1,0,1,0,0,2,1,0,0,0,0,40,18,3,291.81,80.5769024953112,-67.5278428576295,3.88572130213378,"Sakmarian",1,12,67.5278428576295,"Southern",73.221345,"polar",7.03750607490512,"occurrence5","QC","occurrence5_k1_tropical_temperate"
617,"216.5_617",15.6647817305243,"Rarefaction",0,0.699999848100163,8.72138619716215,7.26195590653819,10.1808164877861,170,170,26,0.9297,0.929411764705882,0.538461538461538,12,4,0,0,1,1,0,0,2,2,170,140,14,216.5,80.5769024953112,-67.5278428576295,8.72138619716215,"Norian",1,12,67.5278428576295,"Southern",73.221345,"polar",8.88511749203794,"occurrence5","QC","occurrence5_k1_tropical_temperate"
618,"455.5_618",132.495152213562,"Rarefaction",0,0.699999970609258,75.1918277184483,66.0853552240719,84.2983002128248,234,234,97,0.847,0.846153846153846,0.628865979381443,36,23,18,10,6,2,0,2,0,0,234,28,19,455.5,76.8554737543326,-59.7688858665396,75.1918277184483,"Sandbian",1,12,59.7688858665396,"Southern",73.221345,"polar",61.5346525825087,"occurrence5","QC","occurrence5_k1_tropical_temperate"
618,"431.75_618",33.048760005624,"Extrapolation",0,0.7,20.5205128205129,9.13359098049101,31.9074346605347,26,26,18,0.5946,0.576923076923077,0.388888888888889,11,6,1,0,0,0,0,0,0,0,26,4,4,431.75,76.8554737543326,-59.7688858665396,20.5205128205129,"Sheinwoodian",1,12,59.7688858665396,"Southern",73.221345,"polar",21.9380653918166,"occurrence5","QC","occurrence5_k1_tropical_temperate"
618,"319.3_618",45.3778379525162,"Extrapolation",0,0.7,26.7322916666667,9.98824743548963,43.4763358978437,24,24,18,0.4724,0.458333333333333,0.277777777777778,13,4,1,0,0,0,0,0,0,0,24,6,3,319.3,76.8554737543326,-59.7688858665396,26.7322916666667,"Bashkirian",1,12,59.7688858665396,"Southern",73.221345,"polar",43.3281791700606,"occurrence5","QC","occurrence5_k1_tropical_temperate"
618,"449_618",175.759953552373,"Rarefaction",0,0.700000032977992,98.3631962387044,85.6207603347544,111.105632142654,341,341,133,0.8509,0.850439882697947,0.616541353383459,51,27,23,14,5,9,1,2,1,0,341,35,19,449,76.8554737543326,-59.7688858665396,98.3631962387044,"Katian",1,12,59.7688858665396,"Southern",73.221345,"polar",73.1044253070752,"occurrence5","QC","occurrence5_k1_tropical_temperate"
618,"444.15_618",70.8830490201217,"Extrapolation",0,0.7,42.504347826087,22.5432146763565,62.4654809758176,46,46,33,0.5303,0.521739130434783,0.333333333333333,22,9,2,0,0,0,0,0,0,0,46,4,6,444.15,76.8554737543326,-59.7688858665396,42.504347826087,"Hirnantian",1,12,59.7688858665396,"Southern",73.221345,"polar",46.5131568960524,"occurrence5","QC","occurrence5_k1_tropical_temperate"
62,"69.1_62",52.616156625798,"Rarefaction",0,0.699999950742503,28.3929710525782,24.8814633916529,31.9044787135034,449,449,75,0.9288,0.928730512249443,0.573333333333333,32,10,2,2,4,4,1,3,2,1,449,121,31,69.1,-96.8207993806196,47.4513517988585,28.3929710525782,"Maastrichtian",11,2,47.4513517988585,"Northern",49.126503,"temperate",19.0211979940442,"occurrence5","QC","occurrence5_k1_tropical_temperate"
62,"77.9_62",8.49655610560192,"Extrapolation",0,0.7,5.5,0.992873252078169,10.0071267479218,5,5,4,0.4857,0.4,0.25,3,1,0,0,0,0,0,0,0,0,5,4,5,77.9,-96.8207993806196,47.4513517988585,5.5,"Campanian",11,2,47.4513517988585,"Northern",49.126503,"temperate",3.03175870504579,"occurrence5","QC","occurrence5_k1_tropical_temperate"
620,"291.81_620",24.9288425878939,"Rarefaction",0,0.700000159886853,14.3149320579081,5.08578366032448,23.5440804554918,31,31,16,0.7482,0.741935483870968,0.5,8,3,4,0,1,0,0,0,0,0,31,6,3,291.81,72.9663380124423,-44.0906280597152,14.3149320579081,"Sakmarian",2,11,44.0906280597152,"Southern",49.126503,"temperate",25.9260542602636,"occurrence5","QC","occurrence5_k1_tropical_temperate"
621,"296.21_621",9.56668281430503,"Rarefaction",0,0.70000018407393,5.85441951017977,2.28051261867919,9.42832640168035,20,20,8,0.8551,0.85,0.625,3,1,2,1,1,0,0,0,0,0,20,5,2,296.21,71.3251694041882,-35.9866632517724,5.85441951017977,"Asselian",3,10,35.9866632517724,"Southern",35.905157,"temperate",9.49485872228401,"occurrence5","QC","occurrence5_k1_tropical_temperate"
621,"291.81_621",84.3596449897171,"Rarefaction",0,0.699999977386441,39.7491926414743,28.7366331690889,50.7617521138596,135,135,53,0.7715,0.77037037037037,0.415094339622642,31,10,3,4,1,0,0,0,1,0,135,41,11,291.81,71.3251694041882,-35.9866632517724,39.7491926414743,"Sakmarian",3,10,35.9866632517724,"Southern",35.905157,"temperate",71.990542536681,"occurrence5","QC","occurrence5_k1_tropical_temperate"
621,"365.505_621",7.91075499204428,"Rarefaction",0,0.700000285499064,4.70181194137066,2.74066109139865,6.66296279134267,15,15,6,0.9576,0.933333333333333,0.833333333333333,1,4,0,0,0,1,0,0,0,0,15,6,1,365.505,71.3251694041882,-35.9866632517724,4.70181194137066,"Famennian",3,10,35.9866632517724,"Southern",35.905157,"temperate",5.46775288511399,"occurrence5","QC","occurrence5_k1_tropical_temperate"
621,"352.78_621",24.6085707866252,"Extrapolation",0,0.7,14.6,4.03358187302246,25.1664181269775,20,20,13,0.62,0.6,0.384615384615385,8,4,0,1,0,0,0,0,0,0,20,8,2,352.78,71.3251694041882,-35.9866632517724,14.6,"Tournaisian",3,10,35.9866632517724,"Southern",35.905157,"temperate",12.9535895771156,"occurrence5","QC","occurrence5_k1_tropical_temperate"
622,"261.895_622",4.79296188061577,"Rarefaction",0,0.666666666666667,3.57004887762069,0.366351371559015,6.77374638368237,6,6,4,0.7619,0.666666666666667,0.5,2,2,0,0,0,0,0,0,0,0,6,5,1,261.895,72.3208260520487,-27.8298864801148,3.57004887762069,"Capitanian",4,9,27.8298864801148,"Southern",24.73561,"tropical",3.05010086060066,"occurrence5","QC","occurrence5_k1_tropical_temperate"
622,"265.59_622",45.2952100051959,"Rarefaction",0,0.699999941556437,25.6577644694679,19.4864559971812,31.8290729417546,62,62,30,0.7778,0.774193548387097,0.533333333333333,14,7,4,4,0,1,0,0,0,0,62,30,3,265.59,72.3208260520487,-27.8298864801148,25.6577644694679,"Wordian",4,9,27.8298864801148,"Southern",24.73561,"tropical",32.7213048726023,"occurrence5","QC","occurrence5_k1_tropical_temperate"
623,"117.3_623",28.2980693064609,"Rarefaction",0,0.699999881635379,15.8130560306741,12.8409382460028,18.7851738153455,123,123,29,0.919,0.91869918699187,0.655172413793103,10,2,4,4,2,1,1,0,1,0,123,27,2,117.3,-168.750000021761,-79.1899781207528,15.8130560306741,"Aptian",1,12,79.1899781207528,"Southern",73.221345,"polar",12.0356538982783,"occurrence5","QC","occurrence5_k1_tropical_temperate"
623,"256.825_623",39.4874900112019,"Rarefaction",0,0.699999994057173,22.0022074003351,17.3269003292617,26.6775144714086,112,112,35,0.8849,0.883928571428571,0.628571428571429,13,6,3,5,2,2,0,1,2,1,112,20,11,256.825,-168.750000021761,-79.1899781207528,22.0022074003351,"Wuchiapingian",1,12,79.1899781207528,"Southern",73.221345,"polar",29.7984544774643,"occurrence5","QC","occurrence5_k1_tropical_temperate"
623,"278.85_623",45.2673086233694,"Rarefaction",0,0.699999890742414,22.8203695877859,14.2785811515604,31.3621580240113,53,53,25,0.7408,0.735849056603774,0.44,14,7,2,0,0,1,0,0,0,0,53,29,16,278.85,-168.750000021761,-79.1899781207528,22.8203695877859,"Kungurian",1,12,79.1899781207528,"Southern",73.221345,"polar",23.353400306932,"occurrence5","QC","occurrence5_k1_tropical_temperate"
624,"265.59_624",31.3500152500652,"Rarefaction",0,0.700000054367436,16.2122845654023,0,34.5989991116634,34,34,17,0.7094,0.705882352941176,0.411764705882353,10,2,1,3,1,0,0,0,0,0,34,19,12,265.59,147.084892423925,-79.8413809635514,16.2122845654023,"Wordian",1,12,79.8413809635514,"Southern",73.221345,"polar",20.6754998697248,"occurrence5","QC","occurrence5_k1_tropical_temperate"
624,"256.825_624",27.3816432053047,"Rarefaction",0,0.700000299097415,15.8193829713206,12.9435159935449,18.6952499490963,103,103,26,0.9328,0.932038834951456,0.730769230769231,7,4,2,4,2,1,0,4,2,0,103,12,2,256.825,147.084892423925,-79.8413809635514,15.8193829713206,"Wuchiapingian",1,12,79.8413809635514,"Southern",73.221345,"polar",21.4248122815755,"occurrence5","QC","occurrence5_k1_tropical_temperate"
625,"449_625",59.4971631206775,"Extrapolation",0,0.7,36.75,16.7151311354779,56.7848688645222,30,30,24,0.4135,0.4,0.25,18,6,0,0,0,0,0,0,0,0,30,2,3,449,115.976771895684,-75.4880138788193,36.75,"Katian",1,12,75.4880138788193,"Southern",73.221345,"polar",27.3129354552011,"occurrence5","QC","occurrence5_k1_tropical_temperate"
625,"474.2_625",34.8134856418783,"Rarefaction",0,0.700000139609264,19.6372414146916,14.0691817630747,25.2053010663084,95,95,31,0.8638,0.863157894736842,0.580645161290323,13,3,4,4,1,1,4,0,1,0,95,17,9,474.2,115.976771895684,-75.4880138788193,19.6372414146916,"Floian",1,12,75.4880138788193,"Southern",73.221345,"polar",22.0917239999345,"occurrence5","QC","occurrence5_k1_tropical_temperate"
625,"481.975_625",54.8918362899687,"Extrapolation",0,0.7,31.3361111111111,20.0071440065648,42.6650782156574,45,45,28,0.6301,0.622222222222222,0.392857142857143,17,8,1,1,1,0,0,0,0,0,45,10,10,481.975,115.976771895684,-75.4880138788193,31.3361111111111,"Tremadocian",1,12,75.4880138788193,"Southern",73.221345,"polar",53.2693154665102,"occurrence5","QC","occurrence5_k1_tropical_temperate"
625,"232.15_625",86.0811902592798,"Extrapolation",0,0.7,45.6341991341991,30.3630247849966,60.9053734834016,84,84,45,0.6936,0.69047619047619,0.422222222222222,26,11,2,3,1,1,1,0,0,0,84,18,4,232.15,115.976771895684,-75.4880138788193,45.6341991341991,"Carnian",1,12,75.4880138788193,"Southern",73.221345,"polar",26.0167291933546,"occurrence5","QC","occurrence5_k1_tropical_temperate"
626,"169.55_626",3.15005872144077,"Rarefaction",0,0.6,2.26002348857631,0.513486249684183,4.00656072746843,5,5,3,0.7333,0.6,0.333333333333333,2,0,1,0,0,0,0,0,0,0,5,3,2,169.55,101.250000000018,-69.0948425474058,2.26002348857631,"Bajocian",1,12,69.0948425474058,"Southern",73.221345,"polar",1.66100777835362,"occurrence5","QC","occurrence5_k1_tropical_temperate"
627,"474.2_627",100.948059976767,"Rarefaction",0,0.69999997649816,54.8991870410058,41.5378146039076,68.260559478104,185,185,75,0.8006,0.8,0.506666666666667,37,10,9,7,5,3,3,0,1,0,185,23,11,474.2,92.4593633316316,-62.2141685377112,54.8991870410058,"Floian",1,12,62.2141685377112,"Southern",73.221345,"polar",61.7611029125156,"occurrence5","QC","occurrence5_k1_tropical_temperate"
627,"286.7_627",58.1587671456244,"Rarefaction",0,0.699999919973971,30.1729863920725,24.0859488022202,36.2600239819249,104,104,41,0.8193,0.817307692307692,0.536585365853659,19,11,3,2,1,1,0,3,0,0,104,43,23,286.7,92.4593633316316,-62.2141685377112,30.1729863920725,"Artinskian",1,12,62.2141685377112,"Southern",73.221345,"polar",40.5037678947656,"occurrence5","QC","occurrence5_k1_tropical_temperate"
627,"291.81_627",69.7626213196256,"Rarefaction",0,0.699999983763001,39.8384133656581,34.47989652699,45.1969302043262,128,128,52,0.8528,0.8515625,0.634615384615385,19,10,13,6,1,2,0,0,1,0,128,24,17,291.81,92.4593633316316,-62.2141685377112,39.8384133656581,"Sakmarian",1,12,62.2141685377112,"Southern",73.221345,"polar",72.1521319404568,"occurrence5","QC","occurrence5_k1_tropical_temperate"
627,"278.85_627",58.9099386536234,"Extrapolation",0,0.7,32.6656250000001,16.4450159125713,48.8862340874289,48,48,29,0.632,0.625,0.379310344827586,18,8,1,1,0,0,1,0,0,0,48,28,17,278.85,92.4593633316316,-62.2141685377112,32.6656250000001,"Kungurian",1,12,62.2141685377112,"Southern",73.221345,"polar",33.4286179707373,"occurrence5","QC","occurrence5_k1_tropical_temperate"
628,"270.65_628",47.9917686780942,"Rarefaction",0,0.70000007614533,27.9044957603001,22.8758429571814,32.9331485634189,70,70,33,0.8334,0.828571428571429,0.636363636363636,12,12,6,0,2,1,0,0,0,0,70,53,20,270.65,86.9852058410473,-54.9528748638616,27.9044957603001,"Roadian",2,11,54.9528748638616,"Southern",49.126503,"temperate",24.4182914554777,"occurrence5","QC","occurrence5_k1_tropical_temperate"
628,"463.8_628",227.204208616289,"Rarefaction",0,0.700000011139642,116.567436656703,94.3970288705089,138.737844442898,232,232,118,0.7033,0.702586206896552,0.415254237288136,69,18,14,9,3,3,1,0,1,0,232,23,12,463.8,86.9852058410473,-54.9528748638616,116.567436656703,"Darriwilian",2,11,54.9528748638616,"Southern",49.126503,"temperate",100,"occurrence5","QC","occurrence5_k1_tropical_temperate"
628,"117.3_628",17.1989080733118,"Rarefaction",0,0.699999727476111,10.5476013217277,7.37668830326564,13.7185143401897,33,33,13,0.9798,0.96969696969697,0.923076923076923,1,8,1,2,1,0,0,0,0,0,33,10,1,117.3,86.9852058410473,-54.9528748638616,10.5476013217277,"Aptian",2,11,54.9528748638616,"Southern",49.126503,"temperate",8.02800412008185,"occurrence5","QC","occurrence5_k1_tropical_temperate"
628,"474.2_628",40.4309993516738,"Extrapolation",0,0.7,25.9291666666667,6.3047425452577,45.5535907880757,30,30,22,0.551,0.533333333333333,0.363636363636364,14,8,0,0,0,0,0,0,0,0,30,6,3,474.2,86.9852058410473,-54.9528748638616,25.9291666666667,"Floian",2,11,54.9528748638616,"Southern",49.126503,"temperate",29.1700846087143,"occurrence5","QC","occurrence5_k1_tropical_temperate"
628,"278.85_628",55.3552143461844,"Rarefaction",0,0.699999938500595,29.1913471825935,22.7396113535759,35.6430830116112,141,141,47,0.8594,0.858156028368794,0.574468085106383,20,12,4,1,1,1,2,2,1,2,141,97,36,278.85,86.9852058410473,-54.9528748638616,29.1913471825935,"Kungurian",2,11,54.9528748638616,"Southern",49.126503,"temperate",29.8731891098999,"occurrence5","QC","occurrence5_k1_tropical_temperate"
63,"77.9_63",82.6305769770582,"Rarefaction",0,0.699999980185752,40.3621942000235,28.33108102267,52.3933073773769,158,158,59,0.7919,0.791139240506329,0.440677966101695,33,9,7,1,2,2,0,0,1,1,158,45,34,77.9,-85.0805221420807,49.7299451365089,40.3621942000235,"Campanian",11,2,49.7299451365089,"Northern",49.126503,"temperate",22.2488061128491,"occurrence5","QC","occurrence5_k1_tropical_temperate"
63,"106.85_63",4.01319684903362,"Rarefaction",0,0.941176470588235,1.23607040288433,0.704606016987655,1.76753478878101,17,17,2,1,0.941176470588235,0.5,1,0,0,0,0,0,0,0,0,0,17,16,1,106.85,-85.0805221420807,49.7299451365089,1.23607040288433,"Albian",11,2,49.7299451365089,"Northern",49.126503,"temperate",0.588289642475221,"occurrence5","QC","occurrence5_k1_tropical_temperate"
63,"91.85_63",15.0064702184425,"Rarefaction",0,0.700000032390128,8.13638978709262,3.48732211819765,12.7854574559876,27,27,11,0.823,0.814814814814815,0.545454545454545,5,3,1,0,0,1,1,0,0,0,27,12,2,91.85,-85.0805221420807,49.7299451365089,8.13638978709262,"Turonian",11,2,49.7299451365089,"Northern",49.126503,"temperate",12.981558021766,"occurrence5","QC","occurrence5_k1_tropical_temperate"
